clade,genome,assembly,group,track,table,clade.text,genome.text,assembly.text,group.text,track.text,table.text,downloadLink,bwEpitransPath
bacteria,Bacillus subtilis,baciSubt2,mRNA-Coverage,Subramaniam13_mRNACov,Subramaniam13_exponential_mrna_mRNACovRev,Bacteria,Bacillus subtilis,11/09/2009,mRNA-seq Reads,Subramaniam 2013,Reverse: exponential mrna (Subramaniam13_exponential_mrna_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Subramaniam13_exponential_mrna_mRNACovRev&assemblyName=baciSubt2,/home/labs/schwartzlab/Collaboration/databases/GWIPS/baciSubt2/Subramaniam13_exponential_mrna_mRNACovRev.bw
bacteria,Bacillus subtilis,baciSubt2,mRNA-Coverage,Subramaniam13_mRNACov,Subramaniam13_biofilm_mrna_mRNACovRev,Bacteria,Bacillus subtilis,11/09/2009,mRNA-seq Reads,Subramaniam 2013,Reverse: biofilm mrna (Subramaniam13_biofilm_mrna_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Subramaniam13_biofilm_mrna_mRNACovRev&assemblyName=baciSubt2,/home/labs/schwartzlab/Collaboration/databases/GWIPS/baciSubt2/Subramaniam13_biofilm_mrna_mRNACovRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Global_RP,Kannan14_All_RiboProElongFor_track,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Global Aggregate,Forward: Kannan 2014 (Kannan14_All_RiboProElongFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_All_RiboProElongFor_track&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_All_RiboProElongFor_track.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Global_RP,Kannan14_All_RiboProElongRev_track,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Global Aggregate,Reverse: Kannan 2014 (Kannan14_All_RiboProElongRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_All_RiboProElongRev_track&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_All_RiboProElongRev_track.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_telithromycin_E_RiboProElongFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Forward: Ribosome profiling data of E (Kannan14_telithromycin_E_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_telithromycin_E_RiboProElongFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_telithromycin_E_RiboProElongFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_untreated_E_RiboProElongFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Forward: Ribosome profiling data of untreated E (Kannan14_untreated_E_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_untreated_E_RiboProElongFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_untreated_E_RiboProElongFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_erythromycin_E_RiboProElongFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Forward: Ribosome profiling data of E (Kannan14_erythromycin_E_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_erythromycin_E_RiboProElongFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_erythromycin_E_RiboProElongFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_telithromycin_E_RiboProElongRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Reverse: Ribosome profiling data of E (Kannan14_telithromycin_E_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_telithromycin_E_RiboProElongRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_telithromycin_E_RiboProElongRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_untreated_E_RiboProElongRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Reverse: Ribosome profiling data of untreated E (Kannan14_untreated_E_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_untreated_E_RiboProElongRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_untreated_E_RiboProElongRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,RP-ElongatingRibos,Kannan14_RiboProElong,Kannan14_erythromycin_E_RiboProElongRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (A-site),Kannan 2014,Reverse: Ribosome profiling data of E (Kannan14_erythromycin_E_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_erythromycin_E_RiboProElongRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_erythromycin_E_RiboProElongRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Global_RiboCov,Kannan14_All_RiboCovFor_track,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Global Aggregate,Forward: Kannan 2014 (Kannan14_All_RiboCovFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_All_RiboCovFor_track&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_All_RiboCovFor_track.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Global_RiboCov,Kannan14_All_RiboCovRev_track,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Global Aggregate,Reverse: Kannan 2014 (Kannan14_All_RiboCovRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_All_RiboCovRev_track&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_All_RiboCovRev_track.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_telithromycin_E_RiboCovFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Forward: Ribosome profiling data of E (Kannan14_telithromycin_E_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_telithromycin_E_RiboCovFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_telithromycin_E_RiboCovFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_untreated_E_RiboCovFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Forward: Ribosome profiling data of untreated E (Kannan14_untreated_E_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_untreated_E_RiboCovFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_untreated_E_RiboCovFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_erythromycin_E_RiboCovFor,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Forward: Ribosome profiling data of E (Kannan14_erythromycin_E_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_erythromycin_E_RiboCovFor&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_erythromycin_E_RiboCovFor.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_telithromycin_E_RiboCovRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Reverse: Ribosome profiling data of E (Kannan14_telithromycin_E_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_telithromycin_E_RiboCovRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_telithromycin_E_RiboCovRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_untreated_E_RiboCovRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Reverse: Ribosome profiling data of untreated E (Kannan14_untreated_E_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_untreated_E_RiboCovRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_untreated_E_RiboCovRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,Ribo-Coverage,Kannan14_RiboCov,Kannan14_erythromycin_E_RiboCovRev,Bacteria,Escherichia coli BW25113,ASM75055v1,Elongating Ribosomes (Footprints),Kannan 2014,Reverse: Ribosome profiling data of E (Kannan14_erythromycin_E_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Kannan14_erythromycin_E_RiboCovRev&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/Kannan14_erythromycin_E_RiboCovRev.bw
bacteria,Escherichia coli BW25113,eschColi_BW25113,mRNA-Coverage,GlobalmRNACov,none,Bacteria,Escherichia coli BW25113,ASM75055v1,mRNA-seq Reads,Global Aggregate,None found,https://gwips.ucc.ie/downloads/download.php?tableName=none&assemblyName=eschColi_BW25113,/home/labs/schwartzlab/Collaboration/databases/GWIPS/eschColi_BW25113/none.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,RP-ElongatingRibos,Ndah17_RiboProElong,Ndah17_SL1344_polysomes_RiboProElongFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (A-site),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17_SL1344_polysomes_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_polysomes_RiboProElongFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_polysomes_RiboProElongFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,RP-ElongatingRibos,Ndah17_RiboProElong,Ndah17_SL1344_monosomes_RiboProElongFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (A-site),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17_SL1344_monosomes_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_monosomes_RiboProElongFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_monosomes_RiboProElongFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,RP-ElongatingRibos,Ndah17_RiboProElong,Ndah17_SL1344_polysomes_RiboProElongRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (A-site),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17_SL1344_polysomes_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_polysomes_RiboProElongRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_polysomes_RiboProElongRev.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,RP-ElongatingRibos,Ndah17_RiboProElong,Ndah17_SL1344_monosomes_RiboProElongRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (A-site),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17_SL1344_monosomes_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_monosomes_RiboProElongRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_monosomes_RiboProElongRev.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,Ribo-Coverage,Ndah17_RiboCov,Ndah17SL1344_polysomes_RiboCovFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (Footprints),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17SL1344_polysomes_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17SL1344_polysomes_RiboCovFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17SL1344_polysomes_RiboCovFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,Ribo-Coverage,Ndah17_RiboCov,Ndah17SL1344_monosomes_RiboCovFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (Footprints),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17SL1344_monosomes_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17SL1344_monosomes_RiboCovFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17SL1344_monosomes_RiboCovFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,Ribo-Coverage,Ndah17_RiboCov,Ndah17SL1344_polysomes_RiboCovRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (Footprints),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17SL1344_polysomes_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17SL1344_polysomes_RiboCovRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17SL1344_polysomes_RiboCovRev.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,Ribo-Coverage,Ndah17_RiboCov,Ndah17SL1344_monosomes_RiboCovRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,Elongating Ribosomes (Footprints),Ndah17,Ribosome profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17SL1344_monosomes_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17SL1344_monosomes_RiboCovRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17SL1344_monosomes_RiboCovRev.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,mRNA-Coverage,Ndah17_mRNACov,Ndah17_SL1344_polysomes_mRNACovFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,mRNA-seq Reads,Ndah17,Forward: mRNA profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17_SL1344_polysomes_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_polysomes_mRNACovFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_polysomes_mRNACovFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,mRNA-Coverage,Ndah17_mRNACov,Ndah17_SL1344_monosomes_mRNACovFor,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,mRNA-seq Reads,Ndah17,Forward: mRNA profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17_SL1344_monosomes_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_monosomes_mRNACovFor&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_monosomes_mRNACovFor.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,mRNA-Coverage,Ndah17_mRNACov,Ndah17_SL1344_polysomes_mRNACovRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,mRNA-seq Reads,Ndah17,Rev: mRNA profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 polysomes (Ndah17_SL1344_polysomes_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_polysomes_mRNACovRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_polysomes_mRNACovRev.bw
bacteria,Salmonella typhimurium (SL1344),Salmonella_typhimurium_SL1344,mRNA-Coverage,Ndah17_mRNACov,Ndah17_SL1344_monosomes_mRNACovRev,Bacteria,Salmonella typhimurium (SL1344),ASM21085v2,mRNA-seq Reads,Ndah17,Rev: mRNA profiling of wild type Salmonella enterica serovar Thyphimurium strain SL1344 monosomes (Ndah17_SL1344_monosomes_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Ndah17_SL1344_monosomes_mRNACovRev&assemblyName=Salmonella_typhimurium_SL1344,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Salmonella_typhimurium_SL1344/Ndah17_SL1344_monosomes_mRNACovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Global_RP,Basu16_All_RiboProElongFor_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Global Aggregate,Forward: Basu 2016 (Basu16_All_RiboProElongFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_RiboProElongFor_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_RiboProElongFor_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Global_RP,Basu16_All_RiboProElongRev_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Global Aggregate,Reverse: Basu 2016 (Basu16_All_RiboProElongRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_RiboProElongRev_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_RiboProElongRev_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_TSB_WT_RPF_RiboProElongFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,forward TSB WT RPF (Basu16_TSB_WT_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_RPF_RiboProElongFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_RPF_RiboProElongFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_MM_WT_RPF_RiboProElongFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,forward MM WT RPF (Basu16_MM_WT_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_RPF_RiboProElongFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_RPF_RiboProElongFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_MM_delta_hpf_RPF_RiboProElongFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,forward MM delta hpf RPF (Basu16_MM_delta_hpf_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_RPF_RiboProElongFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_RPF_RiboProElongFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_TSB_delta_hpf_RPF_RiboProElongFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,forward TSB delta hpf RPF (Basu16_TSB_delta_hpf_RPF_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_RPF_RiboProElongFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_RPF_RiboProElongFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_TSB_WT_RPF_RiboProElongRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,reverse TSB WT RPF (Basu16_TSB_WT_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_RPF_RiboProElongRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_RPF_RiboProElongRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_MM_WT_RPF_RiboProElongRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,reverse MM WT RPF (Basu16_MM_WT_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_RPF_RiboProElongRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_RPF_RiboProElongRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_MM_delta_hpf_RPF_RiboProElongRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,reverse MM delta hpf RPF (Basu16_MM_delta_hpf_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_RPF_RiboProElongRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_RPF_RiboProElongRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,RP-ElongatingRibos,Basu16_RiboProElong,Basu16_TSB_delta_hpf_RPF_RiboProElongRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (A-site),Basu 2016,reverse TSB delta hpf RPF (Basu16_TSB_delta_hpf_RPF_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_RPF_RiboProElongRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_RPF_RiboProElongRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Global_RiboCov,Basu16_All_RiboCovFor_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Global Aggregate,Forward: Basu 2016 (Basu16_All_RiboCovFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_RiboCovFor_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_RiboCovFor_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Global_RiboCov,Basu16_All_RiboCovRev_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Global Aggregate,Reverse: Basu 2016 (Basu16_All_RiboCovRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_RiboCovRev_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_RiboCovRev_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_TSB_WT_RPF_RiboCovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,forward TSB WT RPF (Basu16_TSB_WT_RPF_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_RPF_RiboCovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_RPF_RiboCovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_MM_WT_RPF_RiboCovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,forward MM WT RPF (Basu16_MM_WT_RPF_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_RPF_RiboCovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_RPF_RiboCovFor.bw
